zip,amt,cont_cnt,state_id
45160,1329.0,19,OH
45162,535.0,12,OH
45164,0.0,0,OH
45166,50.0,3,OH
45167,1236.0,18,OH
45168,90.0,2,OH
45169,425.0,3,OH
45171,2544.0,95,OH
45172,0.0,0,OH
45174,25273.0,185,OH
45176,2822.0,50,OH
45177,34046.0,960,OH
45201,19700.0,12,OH
45202,663296.0,2361,OH
45203,43062.0,183,OH
45204,6826.0,51,OH
45205,2921.0,101,OH
45206,205748.0,328,OH
45207,5819.0,22,OH
45208,1687832.0,1260,OH
45209,28123.0,301,OH
45211,33443.0,416,OH
45212,29167.0,171,OH
45213,36223.0,307,OH
45214,8834.0,63,OH
45215,162202.0,2219,OH
45216,1450.0,21,OH
45217,4451.0,104,OH
45218,7493.0,37,OH
45219,32593.0,95,OH
45220,90531.0,1004,OH
45221,0.0,0,OH
45222,0.0,0,OH
45223,20818.0,352,OH
45224,85135.0,497,OH
45225,4769.0,14,OH
45226,215321.0,443,OH
45227,62728.0,417,OH
45228,0.0,0,OH
45229,26358.0,210,OH
45230,84845.0,631,OH
45231,26705.0,345,OH
45232,1722.0,35,OH
45233,28802.0,235,OH
45234,0.0,0,OH
45235,0.0,0,OH
45236,132871.0,612,OH
45237,88305.0,292,OH
45238,23485.0,223,OH
45239,14831.0,138,OH
45240,13745.0,181,OH
45241,112204.0,1072,OH
45242,209049.0,1329,OH
45243,1143598.0,1119,OH
45244,109679.0,1111,OH
45245,56545.0,338,OH
45246,74731.0,500,OH
45247,42737.0,293,OH
45248,36110.0,276,OH
45249,323006.0,347,OH
45250,663.0,30,OH
45251,6667.0,115,OH
45252,9862.0,70,OH
45253,70.0,7,OH
45254,0.0,0,OH
45255,73625.0,343,OH
45258,0.0,0,OH
45262,16940.0,17,OH
45263,0.0,0,OH
45264,0.0,0,OH
45267,1000.0,3,OH
45268,0.0,0,OH
45269,0.0,0,OH
45270,3960.0,2,OH
45271,0.0,0,OH
45273,0.0,0,OH
45274,0.0,0,OH
45275,82900.0,6,OH
45277,0.0,0,OH
45280,0.0,0,OH
45296,0.0,0,OH
45298,0.0,0,OH
45299,0.0,0,OH
45301,8202.0,34,OH
45302,13458.0,152,OH
45303,400.0,1,OH
45304,5913.0,71,OH
45305,38135.0,283,OH
45306,7731.0,73,OH
45307,3185.0,15,OH
45308,1703.0,24,OH
45309,9927.0,423,OH
45310,0.0,0,OH
45311,7334.0,72,OH
45312,1300.0,2,OH
45314,1176.0,24,OH
45315,3570.0,80,OH
45316,0.0,0,OH
45317,3150.0,6,OH
45318,1851.0,34,OH
45319,0.0,0,OH
45320,12622.0,184,OH
45321,0.0,0,OH
45322,9865.0,228,OH
45323,20677.0,645,OH
45324,21451.0,403,OH
45325,3175.0,10,OH
45326,672.0,13,OH
45327,6209.0,80,OH
45328,250.0,1,OH
45330,770.0,22,OH
45331,12129.0,123,OH
45332,45.0,1,OH
45333,250.0,1,OH
45334,22331.0,127,OH
45335,2645.0,71,OH
45336,0.0,0,OH
45337,389.0,6,OH
45338,1620.0,25,OH
45339,410.0,6,OH
45340,0.0,0,OH
45341,1687.0,24,OH
45342,48033.0,321,OH
45343,3146.0,5,OH
45344,6390.0,128,OH
45345,2541.0,59,OH
45346,1935.0,21,OH
45347,1106.0,15,OH
45348,0.0,0,OH
45349,105.0,1,OH
45350,50.0,2,OH
45351,250.0,1,OH
45352,0.0,0,OH
45353,591.0,13,OH
45354,92.0,4,OH
45356,32788.0,172,OH
45358,0.0,0,OH
45359,1360.0,43,OH
45360,0.0,0,OH
45361,0.0,0,OH
45362,0.0,0,OH
45363,1052.0,2,OH
45365,82673.0,145,OH
45367,0.0,0,OH
45368,3944.0,43,OH
45369,2661.0,60,OH
45370,4466.0,36,OH
45371,34647.0,186,OH
45372,0.0,0,OH
45373,58191.0,492,OH
45374,914.0,22,OH
45377,17170.0,129,OH
45378,0.0,0,OH
45380,9247.0,48,OH
45381,5939.0,60,OH
45382,1435.0,17,OH
45383,3679.0,66,OH
45384,2550.0,4,OH
45385,72473.0,358,OH
45387,35808.0,421,OH
45388,1000.0,1,OH
45389,0.0,0,OH
45390,1116.0,16,OH
45400,0.0,0,OH
45401,6455.0,7,OH
45402,39088.0,193,OH
45403,2619.0,50,OH
45404,5963.0,25,OH
45405,10527.0,206,OH
45406,28924.0,317,OH
45408,0.0,0,OH
45409,27821.0,136,OH
45410,12646.0,153,OH
45412,0.0,0,OH
45413,850.0,8,OH
45414,101277.0,395,OH
45415,8466.0,135,OH
45416,544.0,17,OH
45417,9604.0,139,OH
45418,190.0,12,OH
45419,126636.0,740,OH
45420,12580.0,428,OH
45422,0.0,0,OH
45423,772.0,10,OH
45424,47729.0,750,OH
45426,1798.0,43,OH
45427,1241.0,16,OH
45428,250.0,1,OH
45429,88827.0,580,OH
45430,13102.0,138,OH
45431,50647.0,445,OH
45432,37919.0,287,OH
45433,1310.0,31,OH
45434,159682.0,2635,OH
45435,219.0,6,OH
45437,0.0,0,OH
45439,20498.0,55,OH
45440,30923.0,253,OH
45441,1485.0,4,OH
45448,2969.0,42,OH
45449,10222.0,107,OH
45454,0.0,0,OH
45458,96343.0,688,OH
45459,131829.0,750,OH
45463,0.0,0,OH
45469,0.0,0,OH
45470,2435.0,9,OH
45475,1179.0,22,OH
45479,0.0,0,OH
45481,0.0,0,OH
45482,0.0,0,OH
45490,0.0,0,OH
45501,525.0,3,OH
45502,35034.0,603,OH
45503,21949.0,248,OH
45504,28859.0,249,OH
45505,6385.0,148,OH
45506,2360.0,35,OH
45601,25860.0,421,OH
45612,226.0,19,OH
45613,202.0,7,OH
45614,2332.0,45,OH
45616,250.0,1,OH
45617,0.0,0,OH
45618,0.0,0,OH
45619,2354.0,36,OH
45620,1405.0,12,OH
45621,0.0,0,OH
45622,334.0,4,OH
45623,1580.0,20,OH
45624,2140.0,27,OH
45628,2104.0,32,OH
45629,1001.0,18,OH
45630,383.0,38,OH
45631,14473.0,161,OH
45633,423.0,20,OH
45634,250.0,3,OH
45636,0.0,0,OH
45638,5260.0,53,OH
45640,19765.0,145,OH
45642,0.0,0,OH
45643,411.0,1,OH
45644,3105.0,125,OH
45645,1886.0,23,OH
45646,0.0,0,OH
45647,0.0,0,OH
45648,2885.0,62,OH
45650,0.0,0,OH
45651,1878.0,9,OH
45652,526.0,15,OH
45653,1017.0,26,OH
45654,5023.0,12,OH
45656,2770.0,30,OH
45657,350.0,6,OH
45658,2688.0,16,OH
45659,1717.0,29,OH
45660,1919.0,22,OH
45661,941.0,26,OH
45662,31018.0,646,OH
45663,3344.0,86,OH
45669,5410.0,59,OH
45671,181.0,4,OH
45672,0.0,0,OH
45673,270.0,1,OH
45674,0.0,0,OH
45675,0.0,0,OH
45677,0.0,0,OH
45678,350.0,1,OH
45679,2311.0,51,OH
45680,7170.0,44,OH
45681,1135.0,52,OH
45682,1330.0,15,OH
45683,0.0,0,OH
45684,11651.0,72,OH
45685,400.0,1,OH
45686,735.0,14,OH
45687,0.0,0,OH
45688,110.0,2,OH
45690,52202.0,140,OH
45692,5342.0,25,OH
45693,4166.0,35,OH
45694,3367.0,20,OH
45695,325.0,10,OH
45696,510.0,3,OH
45697,1130.0,22,OH
45698,0.0,0,OH
45699,0.0,0,OH
45701,68459.0,795,OH
45710,4957.0,76,OH
45711,3641.0,46,OH
45712,0.0,0,OH
45713,725.0,8,OH
45714,13739.0,186,OH
45715,4356.0,23,OH
45716,0.0,0,OH
45717,0.0,0,OH
45719,15.0,5,OH
45720,632.0,17,OH
45721,621.0,39,OH
45723,1214.0,26,OH
45724,750.0,1,OH
45727,50.0,1,OH
45729,4620.0,5,OH
45732,1218.0,23,OH
45734,423.0,8,OH
45735,2735.0,26,OH
45739,0.0,0,OH
45740,0.0,0,OH
45741,0.0,0,OH
45742,2719.0,39,OH
45743,163.0,7,OH
45744,23680.0,62,OH
45745,1874.0,19,OH
45746,0.0,0,OH
45750,76456.0,331,OH
45760,5751.0,43,OH
45761,0.0,0,OH
45764,1615.0,26,OH
45766,0.0,0,OH
45767,403.0,8,OH
45768,86.0,3,OH
45769,4700.0,21,OH
45770,10.0,2,OH
45771,999.0,13,OH
45772,35.0,1,OH
45773,1900.0,6,OH
45775,302.0,3,OH
45776,0.0,0,OH
45777,0.0,0,OH
45778,500.0,1,OH
45779,0.0,0,OH
45780,3612.0,128,OH
45782,0.0,0,OH
45783,2083.0,37,OH
45784,1862.0,16,OH
45786,3750.0,4,OH
45787,0.0,0,OH
45788,500.0,2,OH
45789,344.0,11,OH
45801,7378.0,161,OH
45802,10010.0,59,OH
45804,9726.0,156,OH
45805,82648.0,404,OH
45806,23900.0,159,OH
45807,15984.0,140,OH
45808,0.0,0,OH
45809,300.0,1,OH
45810,3338.0,59,OH
45812,880.0,111,OH
45813,1931.0,23,OH
45814,2535.0,2,OH
45815,0.0,0,OH
45816,476.0,12,OH
45817,9288.0,111,OH
45819,0.0,0,OH
45820,700.0,4,OH
45821,55.0,2,OH
45822,14376.0,142,OH
45826,1500.0,1,OH
45827,1633.0,13,OH
45828,9716.0,44,OH
45830,3931.0,46,OH
45831,4563.0,20,OH
45832,4050.0,13,OH
45833,10131.0,70,OH
45835,400.0,8,OH
45836,451.0,9,OH
45837,0.0,0,OH
45838,0.0,0,OH
45839,7644.0,20,OH
45840,988414.0,30790,OH
45841,190.0,2,OH
45843,440.0,16,OH
45844,1353.0,6,OH
45845,3750.0,6,OH
45846,16782.0,16,OH
45848,1500.0,1,OH
45849,8592.0,16,OH
45850,3626.0,54,OH
45851,25.0,1,OH
45853,3600.0,7,OH
45854,0.0,0,OH
45855,0.0,0,OH
45856,2723.0,36,OH
45858,4298.0,35,OH
45859,0.0,0,OH
45860,10310.0,9,OH
45861,0.0,0,OH
45862,0.0,0,OH
45863,85.0,2,OH
45864,0.0,0,OH
45865,7861.0,77,OH
45866,0.0,0,OH
45867,132.0,2,OH
45868,400.0,2,OH
45869,77160.0,39,OH
45870,0.0,0,OH
45871,420.0,6,OH
45872,2792.0,48,OH
45873,54755.0,20,OH
45874,3080.0,29,OH
45875,8554.0,48,OH
45876,250.0,1,OH
45877,7683.0,40,OH
45879,12098.0,73,OH
45880,4701.0,5,OH
45881,325.0,4,OH
45882,1550.0,6,OH
45883,2036.0,9,OH
45884,0.0,0,OH
45885,11095.0,128,OH
45886,400.0,1,OH
45887,1656.0,26,OH
45888,0.0,0,OH
45889,639.0,12,OH
45890,229.0,12,OH
45891,6884.0,76,OH
45893,0.0,0,OH
45894,575.0,4,OH
45895,28765.0,186,OH
45896,3540.0,8,OH
45897,10.0,1,OH
45898,601.0,3,OH
45899,0.0,0,OH
45999,0.0,0,OH
46001,20089.0,167,IN
46011,31769.0,196,IN
46012,15892.0,236,IN
46013,4586.0,89,IN
46014,0.0,0,IN
46015,3750.0,3,IN
46016,8903.0,159,IN
46017,4994.0,55,IN
46018,40.0,4,IN
46030,1430.0,11,IN
46031,17136.0,51,IN
46032,6518418.0,3032,IN
46033,299100.0,1756,IN
46034,15806.0,51,IN
46035,3350.0,7,IN
46036,5047.0,43,IN
46037,127587.0,924,IN
46038,79702.0,791,IN
46039,1000.0,1,IN
46040,68210.0,310,IN
46041,12751.0,68,IN
46044,520.0,6,IN
46045,210.0,6,IN
46047,0.0,0,IN
46048,128.0,2,IN
46049,0.0,0,IN
46050,1120.0,52,IN
46051,3705.0,43,IN
46052,34432.0,375,IN
46055,40032.0,424,IN
46056,2162.0,42,IN
46057,200.0,2,IN
46058,1417.0,23,IN
46060,78545.0,852,IN
46061,5125.0,10,IN
46062,94233.0,768,IN
46063,2240.0,20,IN
46064,27142.0,145,IN
46065,1227.0,10,IN
46067,0.0,0,IN
46068,712.0,9,IN
46069,5231.0,10,IN
46070,2963.0,17,IN
46071,1243.0,24,IN
46072,3946.0,40,IN
46074,80895.0,631,IN
46075,6815.0,63,IN
46076,632.0,5,IN
46077,431976.0,1745,IN
46082,3350.0,29,IN
46085,0.0,0,IN
46102,0.0,0,IN
46103,44.0,2,IN
46104,100.0,1,IN
46105,2100.0,9,IN
46106,36040.0,149,IN
46107,1623.0,40,IN
46110,2367.0,37,IN
46111,0.0,0,IN
46112,81206.0,603,IN
46113,6056.0,195,IN
46115,1550.0,16,IN
46117,297.0,6,IN
46118,3754.0,33,IN
46120,10132.0,54,IN
46121,4150.0,40,IN
46122,16210.0,239,IN
46123,53025.0,493,IN
46124,10100.0,164,IN
46125,0.0,0,IN
46126,1679.0,20,IN
46127,0.0,0,IN
46128,300.0,2,IN
46129,0.0,0,IN
46130,1811.0,52,IN
46131,31828.0,541,IN
46133,0.0,0,IN
46135,27069.0,240,IN
46140,68416.0,480,IN
46142,73625.0,703,IN
46143,85722.0,841,IN
46144,0.0,0,IN
46146,1567.0,44,IN
46147,860.0,10,IN
46148,1230.0,17,IN
46149,1119.0,20,IN
46150,0.0,0,IN
46151,31614.0,397,IN
46154,250.0,1,IN
46155,0.0,0,IN
46156,536.0,6,IN
46157,5480.0,94,IN
46158,37713.0,332,IN
46160,17035.0,271,IN
46161,3694.0,29,IN
46162,450.0,2,IN
46163,11710.0,182,IN
46164,3844.0,62,IN
46165,4026.0,13,IN
46166,65.0,4,IN
46167,4949.0,83,IN
46168,42115.0,511,IN
46170,1574.0,32,IN
46171,3123.0,43,IN
46172,485.0,12,IN
46173,29873.0,146,IN
46175,0.0,0,IN
46176,33868.0,149,IN
46180,3104.0,123,IN
46181,3001.0,33,IN
46182,164.0,6,IN
46183,57.0,4,IN
46184,3330.0,97,IN
46186,1050.0,6,IN
46201,23055.0,177,IN
46202,304099.0,862,IN
46203,102926.0,473,IN
46204,786805.0,1307,IN
46205,122534.0,690,IN
46206,57187.0,42,IN
46207,2800.0,1,IN
46208,142903.0,618,IN
46209,0.0,0,IN
46211,0.0,0,IN
46214,10246.0,304,IN
46216,14838.0,109,IN
46217,26823.0,263,IN
46218,13357.0,191,IN
46219,53965.0,579,IN
46220,335812.0,2191,IN
46221,8133.0,188,IN
46222,3782.0,49,IN
46223,0.0,0,IN
46224,12073.0,148,IN
46225,96611.0,978,IN
46226,50871.0,406,IN
46227,55630.0,313,IN
46228,178876.0,654,IN
46229,10311.0,214,IN
46230,0.0,0,IN
46231,3954.0,214,IN
46234,46757.0,335,IN
46235,3106.0,70,IN
46236,110659.0,1081,IN
46237,46953.0,417,IN
46239,19064.0,264,IN
46240,510353.0,1378,IN
46241,17978.0,310,IN
46242,1087.0,13,IN
46244,6715.0,6,IN
46247,0.0,0,IN
46249,0.0,0,IN
46250,139496.0,608,IN
46251,35.0,1,IN
46253,0.0,0,IN
46254,27940.0,323,IN
46255,0.0,0,IN
46256,144249.0,676,IN
46259,33201.0,396,IN
46260,885895.0,1080,IN
46262,0.0,0,IN
46266,0.0,0,IN
46268,135881.0,1596,IN
46274,0.0,0,IN
46275,250.0,5,IN
46277,0.0,0,IN
46278,137129.0,442,IN
46280,20072.0,144,IN
46282,31515.0,76,IN
46283,50.0,1,IN
46285,578479.0,5923,IN
46290,15987.0,37,IN
46291,0.0,0,IN
46295,0.0,0,IN
46296,0.0,0,IN
46298,0.0,0,IN
46301,20003.0,85,IN
46302,55.0,2,IN
46303,8289.0,160,IN
46304,76736.0,1034,IN
46307,81829.0,1211,IN
46308,2478.0,11,IN
46310,15025.0,259,IN
46311,39540.0,319,IN
46312,3201.0,143,IN
46319,14089.0,202,IN
46320,7861.0,76,IN
46321,109674.0,558,IN
46322,50468.0,752,IN
46323,15751.0,182,IN
46324,6002.0,106,IN
46325,500.0,2,IN
46327,753.0,27,IN
46340,2460.0,34,IN
46341,31084.0,190,IN
46342,18146.0,627,IN
46345,0.0,0,IN
46346,0.0,0,IN
46347,2336.0,67,IN
46348,10005.0,10,IN
46349,1592.0,37,IN
46350,47077.0,773,IN
46352,3250.0,6,IN
46355,0.0,0,IN
46356,8047.0,265,IN
46360,46994.0,653,IN
46361,6329.0,12,IN
46365,200.0,2,IN
46366,1189.0,58,IN
46368,55614.0,1188,IN
46371,1518.0,22,IN
46372,40.0,4,IN
46373,35852.0,478,IN
46374,350.0,6,IN
46375,117301.0,683,IN
46376,300.0,4,IN
46377,0.0,0,IN
46379,0.0,0,IN
46380,0.0,0,IN
46381,0.0,0,IN
46382,1052.0,28,IN
46383,156101.0,1206,IN
46384,1746.0,30,IN
46385,89866.0,1198,IN
46390,2989.0,90,IN
46391,13241.0,362,IN
46392,4571.0,70,IN
46393,0.0,0,IN
46394,75372.0,668,IN
46401,60.0,6,IN
46402,10923.0,152,IN
46403,11956.0,221,IN
46404,3795.0,164,IN
46405,5710.0,134,IN
46406,2791.0,37,IN
46407,1737.0,57,IN
46408,3027.0,67,IN
46409,640.0,33,IN
46410,47533.0,353,IN
46411,12580.0,17,IN
46501,8780.0,25,IN
46502,3146.0,1,IN
46504,3710.0,33,IN
46506,26808.0,53,IN
46507,21444.0,132,IN
46508,0.0,0,IN
46510,4249.0,22,IN
46511,8249.0,108,IN
46513,60.0,6,IN
46514,46351.0,316,IN
46515,2500.0,6,IN
46516,35358.0,190,IN
46517,48058.0,204,IN
46524,369.0,13,IN
46526,99647.0,534,IN
46527,250.0,1,IN
46528,15125.0,168,IN
46530,295830.0,1447,IN
46531,1065.0,23,IN
46532,280.0,2,IN
46534,3704.0,52,IN
46536,217229.0,57,IN
46537,0.0,0,IN
46538,3591.0,15,IN
46539,250.0,7,IN
46540,16587.0,82,IN
46542,1250.0,26,IN
46543,0.0,0,IN
46544,43801.0,476,IN
46545,464797.0,567,IN
46546,5378.0,7,IN
46550,14055.0,102,IN
46552,5635.0,114,IN
46553,8965.0,14,IN
46554,1710.0,20,IN
46555,4022.0,48,IN
46556,18483.0,105,IN
46561,15729.0,184,IN
46562,825.0,6,IN
46563,14165.0,134,IN
46565,4625.0,21,IN
46567,21851.0,166,IN
46570,640.0,7,IN
46571,604.0,9,IN
46572,0.0,0,IN
46573,3068.0,45,IN
46574,4134.0,463,IN
46580,58973.0,648,IN
46581,851.0,11,IN
46582,10508.0,52,IN
46590,18823.0,118,IN
46595,0.0,0,IN
46601,83567.0,261,IN
46604,0.0,0,IN
46613,3978.0,62,IN
46614,122837.0,1083,IN
46615,49707.0,508,IN
46616,26840.0,183,IN
46617,173905.0,1462,IN
46619,14492.0,228,IN
46620,6900.0,17,IN
46624,15834.0,38,IN
46626,0.0,0,IN
46628,46004.0,410,IN
46634,13650.0,33,IN
46635,26495.0,286,IN
46637,61593.0,373,IN
46660,0.0,0,IN
46680,0.0,0,IN
46699,0.0,0,IN
46701,2580.0,33,IN
46702,150.0,1,IN
46703,20015.0,135,IN
46704,0.0,0,IN
46705,2602.0,53,IN
46706,15072.0,149,IN
46710,2687.0,43,IN
46711,16640.0,24,IN
46713,623.0,11,IN
46714,20926.0,90,IN
46721,1407.0,10,IN
46723,-3814.0,66,IN
46725,33617.0,219,IN
46730,25.0,1,IN
46731,0.0,0,IN
46732,956.0,10,IN
46733,30490.0,141,IN
46737,3974.0,58,IN
46738,3680.0,66,IN
46740,125.0,3,IN
46741,1130.0,8,IN
46742,4397.0,98,IN
46743,1485.0,16,IN
46745,329.0,8,IN
46746,4013.0,63,IN
46747,1205.0,6,IN
46748,11311.0,68,IN
46750,32202.0,160,IN
46755,10925.0,114,IN
46759,10680.0,4,IN
46760,500.0,1,IN
46761,3461.0,47,IN
46763,3207.0,6,IN
46764,7011.0,25,IN
46765,13203.0,84,IN
46766,0.0,0,IN
46767,295.0,2,IN
46769,385.0,5,IN
46770,2140.0,28,IN
46771,0.0,0,IN
46772,469.0,6,IN
46773,2932.0,42,IN
46774,9585.0,123,IN
46776,670.0,5,IN
46777,1146.0,11,IN
46778,0.0,0,IN
46779,1490.0,5,IN
46780,0.0,0,IN
46781,0.0,0,IN
46782,0.0,0,IN
46783,25537.0,171,IN
46784,2755.0,17,IN
46785,135.0,2,IN
46786,0.0,0,IN
46787,2937.0,38,IN
46788,5641.0,31,IN
46789,0.0,0,IN
46791,12655.0,34,IN
46792,2104.0,14,IN
46793,2351.0,21,IN
46794,1516.0,31,IN
46795,1854.0,24,IN
46796,0.0,0,IN
46797,851.0,14,IN
46798,27.0,1,IN
46799,0.0,0,IN
46801,12000.0,15,IN
46802,55509.0,239,IN
46803,13155.0,69,IN
46804,185448.0,745,IN
46805,15305.0,318,IN
46806,385.0,13,IN
46807,8113.0,92,IN
46808,19764.0,231,IN
46809,4594.0,62,IN
46814,104974.0,498,IN
46815,22070.0,401,IN
46816,6311.0,121,IN
46818,14101.0,135,IN
46819,2670.0,36,IN
46825,153835.0,1403,IN
46835,33430.0,406,IN
46845,66741.0,547,IN
46850,0.0,0,IN
46851,150.0,4,IN
46852,0.0,0,IN
46853,402.0,3,IN
46854,66.0,3,IN
46855,0.0,0,IN
46856,0.0,0,IN
46857,0.0,0,IN
46858,0.0,0,IN
46859,0.0,0,IN
46860,0.0,0,IN
46861,0.0,0,IN
46862,250.0,1,IN
46863,330.0,6,IN
46864,40.0,4,IN
46865,465.0,9,IN
46866,0.0,0,IN
46867,0.0,0,IN
46868,0.0,0,IN
46869,0.0,0,IN
46885,45.0,1,IN
46895,725.0,3,IN
46896,0.0,0,IN
46897,0.0,0,IN
46898,300.0,2,IN
46899,0.0,0,IN
46901,41495.0,280,IN
46902,52228.0,840,IN
46903,2000.0,2,IN
46904,4258.0,5,IN
46910,1826.0,11,IN
46911,745.0,10,IN
46912,0.0,0,IN
46913,935.0,12,IN
46914,35.0,1,IN
46915,499.0,3,IN
46916,0.0,0,IN
46917,586.0,10,IN
46919,430.0,4,IN
46920,0.0,0,IN
46921,0.0,0,IN
46922,0.0,0,IN
46923,2396.0,25,IN
46926,0.0,0,IN
46928,2186.0,50,IN
46929,1269.0,19,IN
46930,350.0,2,IN
46931,0.0,0,IN
46932,2277.0,12,IN
46933,3728.0,52,IN
46935,0.0,0,IN
46936,1901.0,35,IN
46937,0.0,0,IN
46938,1403.0,25,IN
46939,381.0,6,IN
46940,3237.0,16,IN
46941,350.0,3,IN
46942,0.0,0,IN
46943,0.0,0,IN
46945,300.0,3,IN
46946,0.0,0,IN
46947,11637.0,164,IN
46950,559.0,17,IN
46951,620.0,6,IN
46952,15860.0,254,IN
46953,-6000.0,247,IN
46957,0.0,0,IN
46958,0.0,0,IN
46959,0.0,0,IN
46960,261.0,2,IN
46961,0.0,0,IN
46962,8200.0,96,IN
46965,0.0,0,IN
46967,0.0,0,IN
46968,0.0,0,IN
46970,14312.0,162,IN
46971,0.0,0,IN
46974,350.0,2,IN
46975,9812.0,110,IN
46977,0.0,0,IN
46978,101.0,3,IN
46979,7153.0,94,IN
46980,0.0,0,IN
46982,1513.0,18,IN
46984,200.0,2,IN
46985,1290.0,12,IN
46986,90.0,3,IN
46987,850.0,2,IN
46988,0.0,0,IN
46989,770.0,9,IN
46990,95.0,3,IN
46991,0.0,0,IN
46992,12979.0,170,IN
46994,855.0,7,IN
46995,0.0,0,IN
46996,4800.0,45,IN
46998,0.0,0,IN
47001,5332.0,62,IN
47003,840.0,10,IN
47006,15755.0,175,IN
47010,175.0,3,IN
47011,27.0,1,IN
47012,2130.0,42,IN
47016,240.0,6,IN
47017,0.0,0,IN
47018,2840.0,64,IN
47019,0.0,0,IN
47020,1166.0,7,IN
47021,0.0,0,IN
47022,2700.0,17,IN
47023,0.0,0,IN
47024,889.0,6,IN
47025,25948.0,281,IN
47030,0.0,0,IN
47031,5891.0,18,IN
47032,2593.0,45,IN
47033,0.0,0,IN
47034,0.0,0,IN
47035,0.0,0,IN
47036,900.0,3,IN
47037,907.0,10,IN
47038,0.0,0,IN
47039,0.0,0,IN
47040,761.0,17,IN
47041,1331.0,15,IN
47042,2277.0,29,IN
47043,2385.0,25,IN
47060,285.0,2,IN
47102,1380.0,12,IN
47104,313.0,14,IN
47106,6435.0,76,IN
47107,20.0,1,IN
47108,200.0,2,IN
47110,0.0,0,IN
47111,9550.0,116,IN
47112,28967.0,259,IN
47114,1162.0,15,IN
47115,795.0,13,IN
47116,0.0,0,IN
47117,848.0,21,IN
47118,400.0,14,IN
47119,60484.0,347,IN
47120,0.0,0,IN
47122,9949.0,195,IN
47123,0.0,0,IN
47124,9869.0,118,IN
47125,1000.0,1,IN
47126,2070.0,53,IN
47129,11772.0,167,IN
47130,89837.0,770,IN
47131,1191.0,12,IN
47132,0.0,0,IN
47133,0.0,0,IN
47134,0.0,0,IN
47135,0.0,0,IN
47136,2698.0,25,IN
47137,0.0,0,IN
47138,873.0,20,IN
47139,0.0,0,IN
47140,1702.0,19,IN
47141,739.0,10,IN
47142,4824.0,38,IN
47143,1395.0,31,IN
47144,0.0,0,IN
47145,150.0,4,IN
47146,0.0,0,IN
47147,369.0,2,IN
47150,46767.0,700,IN
47151,600.0,3,IN
47160,701.0,6,IN
47161,515.0,4,IN
47162,0.0,0,IN
47163,585.0,10,IN
47164,2418.0,47,IN
47165,2774.0,25,IN
47166,253.0,13,IN
47167,8342.0,85,IN
47170,5683.0,76,IN
47172,21449.0,300,IN
47174,0.0,0,IN
47175,332.0,10,IN
47177,0.0,0,IN
47190,0.0,0,IN
47199,0.0,0,IN
47201,190133.0,673,IN
47202,29402.0,17,IN
47203,63075.0,344,IN
47220,1780.0,8,IN
47223,0.0,0,IN
47224,250.0,1,IN
47225,36.0,1,IN
47226,0.0,0,IN
47227,0.0,0,IN
47228,0.0,0,IN
47229,204.0,15,IN
47230,991.0,16,IN
47231,900.0,9,IN
47232,250.0,1,IN
47234,0.0,0,IN
47235,796.0,10,IN
47236,1500.0,3,IN
47240,7313.0,69,IN
47243,3154.0,38,IN
47244,1312.0,6,IN
47245,880.0,8,IN
47246,1676.0,18,IN
47247,0.0,0,IN
47249,0.0,0,IN
47250,16018.0,199,IN
47260,1583.0,58,IN
47261,0.0,0,IN
47263,220.0,1,IN
47264,500.0,1,IN
47265,19153.0,57,IN
47270,100.0,3,IN
47272,0.0,0,IN
47273,638.0,15,IN
47274,18001.0,140,IN
47280,0.0,0,IN
47281,0.0,0,IN
47282,0.0,0,IN
47283,1627.0,19,IN
47302,10087.0,212,IN
47303,10236.0,243,IN
47304,89482.0,802,IN
47305,1389.0,30,IN
47306,1.0,1,IN
47307,225.0,1,IN
47308,1208.0,13,IN
47320,1916.0,51,IN
47322,250.0,3,IN
47324,0.0,0,IN
47325,250.0,4,IN
47326,505.0,4,IN
47327,5255.0,32,IN
47330,2788.0,36,IN
47331,11528.0,159,IN
47334,927.0,24,IN
47335,0.0,0,IN
47336,921.0,6,IN
47337,30.0,1,IN
47338,935.0,4,IN
47339,0.0,0,IN
47340,3422.0,9,IN
47341,441.0,9,IN
47342,2433.0,43,IN
47344,0.0,0,IN
47345,217.0,3,IN
47346,3644.0,31,IN
47348,3316.0,63,IN
47351,0.0,0,IN
47352,0.0,0,IN
47353,9079.0,27,IN
47354,0.0,0,IN
47355,592.0,7,IN
47356,13840.0,82,IN
47357,861.0,7,IN
47358,160.0,2,IN
47359,1008.0,22,IN
47360,360.0,22,IN
47361,20.0,1,IN
47362,99828.0,265,IN
47366,0.0,0,IN
47367,0.0,0,IN
47368,8155.0,10,IN
47369,35.0,1,IN
47370,0.0,0,IN
47371,5926.0,86,IN
47373,1460.0,28,IN
47374,64744.0,373,IN
47375,2670.0,9,IN
47380,2875.0,24,IN
47381,0.0,0,IN
47382,0.0,0,IN
47383,1825.0,13,IN
47384,845.0,16,IN
47385,375.0,7,IN
47386,3603.0,24,IN
47387,825.0,4,IN
47388,0.0,0,IN
47390,7357.0,20,IN
47392,0.0,0,IN
47393,1181.0,17,IN
47394,2530.0,27,IN
47396,5023.0,75,IN
47401,246269.0,2056,IN
47402,26564.0,42,IN
47403,57650.0,728,IN
47404,37030.0,376,IN
47405,325.0,4,IN
47406,293.0,10,IN
47407,200.0,1,IN
