county_id,amt,cont_cnt
48297,112684.0,560
48299,1293085.0,2058
48301,33690.0,24
48303,1279234.0,5586
48305,235627.0,1008
48307,20256.0,376
48309,902113.0,4593
48311,36858.0,96
48313,46961.0,277
48315,39088.0,327
48317,772371.0,3470
48319,1172264.0,1332
48321,93323.0,1022
48323,24849.0,222
48325,454274.0,4700
48327,32847.0,488
48329,5893610.0,6685
48331,47514.0,633
48333,30361.0,299
48335,11506.0,91
48337,128501.0,845
48339,3447422.0,22357
48341,400599.0,855
48343,24129.0,164
48345,135515.0,337
48347,99208.0,968
48349,56162.0,514
48351,42793.0,419
48353,19515.0,213
48355,1173442.0,7760
48357,23260.0,58
48359,86943.0,115
48361,60543.0,752
48363,115229.0,561
48365,58789.0,573
48367,875359.0,5898
48369,17226.0,96
48371,32105.0,220
48373,177775.0,1413
48375,727042.0,3747
48377,4408.0,72
48379,18287.0,253
48381,470654.0,3362
48383,19310.0,41
48385,9293.0,130
48387,13901.0,102
48389,41656.0,175
48391,2810.0,5
48393,28686.0,177
48395,58907.0,625
48397,483499.0,5946
48399,15883.0,180
48401,82123.0,801
48403,28315.0,262
48405,58658.0,299
48407,98856.0,1099
48409,96487.0,1855
48411,6330.0,95
48413,3043.0,53
48415,15921.0,175
48417,117292.0,192
48419,41490.0,215
48421,73858.0,163
48423,992914.0,6287
48425,108354.0,1144
48427,82410.0,343
48429,178981.0,348
48431,25540.0,27
48433,25467.0,192
48435,9658.0,77
48437,38235.0,73
48439,10571894.0,72516
48441,920733.0,3866
48443,15297.0,215
48445,29262.0,158
48447,125240.0,292
48449,50021.0,351
48451,687906.0,1905
48453,14832306.0,82292
48455,36671.0,373
48457,23138.0,259
48459,199567.0,2024
48461,3497.0,20
48463,63932.0,295
48465,28107.0,220
48467,76347.0,1176
48469,238469.0,1325
48471,110571.0,1336
48473,736313.0,5125
48475,78686.0,1119
48477,152371.0,863
48479,532662.0,2930
48481,58575.0,431
48483,113652.0,477
48485,413539.0,1955
48487,8913.0,143
48489,147186.0,605
48491,2120346.0,27588
48493,136126.0,2367
48495,8675.0,31
48497,232469.0,2378
48499,49396.0,776
48501,51126.0,395
48503,61764.0,388
48505,24493.0,119
48507,44696.0,171
49001,2321.0,39
49003,251269.0,324
49005,89296.0,1060
49007,17933.0,228
49009,105.0,3
49011,538234.0,3634
49013,22066.0,223
49015,26974.0,224
49017,6339.0,48
49019,19583.0,254
49021,87400.0,1087
49023,6320.0,61
49025,16875.0,616
49027,4507.0,63
49029,41654.0,128
49031,270.0,2
49033,831.0,16
49035,3527309.0,21246
49037,24132.0,310
49039,12808.0,90
49041,17553.0,170
49043,1413815.0,2759
49045,43344.0,694
49047,29683.0,333
49049,1129769.0,5510
49051,876410.0,1949
49053,277904.0,3173
49055,889.0,17
49057,274350.0,2522
50001,175868.0,1536
50003,152264.0,1735
50005,41026.0,630
50007,364363.0,4296
50009,15280.0,195
50011,38878.0,819
50013,11640.0,146
50015,46384.0,675
50017,153238.0,1607
50019,34611.0,676
50021,149139.0,1421
50023,123844.0,2024
50025,178845.0,2515
50027,323751.0,2922
51001,30658.0,326
51003,1946698.0,8324
51005,166834.0,667
51007,18737.0,225
51009,46038.0,369
51011,103168.0,820
51013,22651688.0,82888
51015,242755.0,3931
51017,25606.0,135
51019,335229.0,3510
51021,14611.0,104
51023,231487.0,1979
51025,46283.0,331
51027,43394.0,346
51029,55836.0,427
51031,318958.0,3129
51033,108650.0,854
51035,30261.0,334
51036,324714.0,3197
51037,43235.0,498
51041,1048436.0,12554
51043,161619.0,1413
51045,8446.0,95
51047,505651.0,2581
51049,65383.0,885
51051,46351.0,333
51053,46059.0,565
51057,10535.0,184
51059,27090556.0,140383
51061,1125181.0,6896
51063,171544.0,653
51065,127781.0,1308
51067,200637.0,2565
51069,290704.0,2525
51071,10665.0,83
51073,53654.0,660
51075,800751.0,6907
51077,21581.0,286
51079,123662.0,808
51081,12780.0,29
51083,257934.0,1406
51085,464119.0,4950
51087,1905584.0,13205
51089,38113.0,310
51091,122440.0,717
51093,105057.0,1019
51095,445366.0,4683
51097,18947.0,274
51099,39399.0,398
51101,17783.0,249
51103,63615.0,470
51105,236511.0,1916
51107,3174223.0,18855
51109,202026.0,1717
51111,22914.0,347
51113,281526.0,1534
51115,16015.0,182
51117,26927.0,419
51119,16718.0,205
51121,340942.0,1872
51125,327904.0,1567
51127,98032.0,1346
51131,25257.0,320
51133,78665.0,574
51135,26435.0,327
51137,285459.0,2410
51139,34332.0,349
51141,35336.0,670
51143,297181.0,2076
51145,458189.0,4921
51147,22666.0,239
51149,80143.0,943
51153,950137.0,9139
51155,141328.0,493
51157,287704.0,1307
51159,36885.0,358
51161,844850.0,4482
51163,114252.0,1610
51165,153113.0,1728
51167,15880.0,208
51169,173944.0,622
51171,103181.0,927
51173,56945.0,428
51175,37909.0,316
51177,435820.0,4147
51179,270351.0,3490
51181,66616.0,581
51183,40312.0,153
51185,199614.0,1357
51187,137369.0,1196
51191,273816.0,962
51193,54476.0,642
51195,254099.0,1128
51197,22308.0,251
51199,719183.0,8130
51510,5917202.0,18191
51520,299107.0,1302
51530,795.0,10
51540,1386417.0,5486
51550,558011.0,5995
51570,24811.0,264
51580,5044.0,49
51590,29044.0,603
51595,12310.0,24
51600,861142.0,4731
51610,3462906.0,50762
51620,16352.0,216
51630,183853.0,1954
51640,6618.0,59
51650,218104.0,2888
51660,116907.0,965
51670,33214.0,392
51678,80033.0,1112
51680,259094.0,2588
51683,56012.0,662
51685,99649.0,1361
51690,22002.0,138
51700,411639.0,4832
51710,899215.0,6007
51720,3800.0,5
51730,27617.0,455
51735,20556.0,295
51740,152850.0,2498
51750,157624.0,685
51760,2263659.0,14684
51770,891814.0,4628
51775,691425.0,2191
51790,111121.0,2364
51800,233753.0,2174
51810,1500454.0,10696
51820,21542.0,374
51830,427435.0,4512
51840,151042.0,835
53001,23439.0,257
53003,48695.0,787
53005,567135.0,6872
53007,244870.0,2150
53009,327341.0,3869
53011,1951473.0,13083
53013,14043.0,178
53015,172838.0,1784
53017,101925.0,833
53019,12107.0,125
53021,154035.0,1836
53023,55957.0,820
53025,130104.0,1345
53027,158099.0,1295
53029,564569.0,4395
53031,463750.0,8146
53033,26628862.0,149864
53035,1732115.0,11640
53037,201078.0,1837
53039,160138.0,1595
53041,119513.0,1515
53043,21734.0,303
53045,410424.0,6552
53047,143719.0,1229
53049,81856.0,887
53051,45684.0,507
53053,4125468.0,26478
53055,365526.0,3544
53057,536762.0,6734
53059,176398.0,1227
53061,3469379.0,29394
53063,1200064.0,12168
53065,99404.0,1209
53067,916710.0,12548
53069,84075.0,821
53071,120613.0,1095
53073,1014145.0,10060
53075,159458.0,2144
53077,399854.0,3238
54001,101191.0,636
54003,197285.0,2234
54005,17658.0,116
54007,16181.0,157
54009,175639.0,987
54011,308969.0,2117
54013,17452.0,109
54015,5543.0,46
54017,18656.0,398
54019,53146.0,523
54021,14257.0,264
54023,30451.0,151
54025,842479.0,1154
54027,26035.0,356
54029,35032.0,164
54031,33788.0,135
54033,228811.0,1682
54035,33152.0,317
54037,153499.0,1379
54039,712123.0,4162
54041,47472.0,607
54043,119037.0,732
54045,42930.0,341
54047,486250.0,1106
54049,435775.0,3155
54051,173592.0,795
54053,38248.0,367
54055,73457.0,757
54057,20291.0,295
54059,30158.0,177
54061,401053.0,3532
54063,48242.0,462
54065,38850.0,426
54067,52682.0,539
54069,194160.0,953
54071,28077.0,146
54073,15745.0,210
54075,61587.0,292
54077,98657.0,474
54079,179874.0,1507
54081,83465.0,526
54083,31939.0,205
54085,20198.0,227
54087,28646.0,238
54089,19154.0,192
54091,170475.0,1090
54093,8743.0,181
54095,32006.0,353
54097,19415.0,238
54099,121078.0,849
54101,5302.0,55
54103,29331.0,261
54105,2869.0,35
54107,132775.0,1322
54109,100894.0,304
55001,79372.0,608
55003,18384.0,204
55005,105496.0,811
55007,128122.0,893
55009,788699.0,3816
55011,35252.0,226
55013,47695.0,424
55015,222678.0,1374
55017,74160.0,908
55019,107526.0,882
55021,111016.0,1355
55023,44382.0,430
55025,2590405.0,24931
55027,401241.0,2021
55029,150214.0,1895
55031,89158.0,693
55033,321067.0,2689
55035,171692.0,1936
55037,6844.0,117
55039,265343.0,1343
55041,112453.0,563
55043,37144.0,516
55045,99849.0,1026
55047,29468.0,260
55049,70662.0,833
55051,15072.0,176
55053,99615.0,608
55055,420837.0,2850
55057,73476.0,502
55059,1229589.0,2625
55061,19902.0,114
55063,246156.0,2244
55065,54209.0,513
55067,63153.0,624
55069,70152.0,567
55071,146343.0,885
55073,412591.0,3472
55075,48088.0,450
55077,42969.0,367
55078,7314.0,74
55079,2658878.0,20872
55081,110546.0,585
55083,45618.0,388
55085,273415.0,1497
55087,831039.0,5867
55089,1208375.0,5934
55091,12761.0,127
55093,111419.0,1404
55095,112060.0,986
55097,267623.0,2769
55099,58246.0,538
55101,517171.0,3753
55103,51126.0,509
55105,1162225.0,3013
55107,55619.0,257
55109,382903.0,3952
55111,94903.0,913
55113,38058.0,322
55115,63882.0,627
55117,246407.0,1487
55119,65147.0,546
55121,30605.0,467
55123,41557.0,536
55125,159856.0,1131
55127,323306.0,2344
55129,74616.0,572
55131,541286.0,3695
55133,1840455.0,10077
55135,62479.0,595
55137,99780.0,1273
55139,439114.0,4551
55141,144193.0,1304
56001,123079.0,904
56003,91694.0,468
56005,77103.0,613
56007,164124.0,1304
56009,35724.0,212
56011,20995.0,102
56013,60955.0,786
56015,57302.0,385
56017,41711.0,174
56019,35724.0,262
56021,260982.0,1905
56023,47651.0,358
56025,200556.0,1533
56027,12699.0,102
56029,77098.0,550
56031,33485.0,266
56033,83319.0,418
56035,26519.0,105
56037,51336.0,704
56039,2290537.0,2214
56041,18799.0,230
56043,41283.0,142
56045,16456.0,124
66010,117743.0,280
72001,0.0,0
72003,914.0,28
72005,2244.0,53
72007,7772.0,17
72009,3000.0,2
72011,2193.0,11
72013,840.0,27
72015,0.0,0
72017,0.0,0
72019,0.0,0
72021,104671.0,380
72023,513.0,23
72025,51815.0,260
72027,85.0,13
72029,39461.0,226
72031,44910.0,455
72033,66286.0,241
72035,4132.0,13
72037,3835.0,27
72039,0.0,0
72041,3207.0,18
72043,7052.0,35
72045,0.0,0
72047,2026.0,6
72049,6300.0,19
72051,2376.0,16
72053,3835.0,27
72054,0.0,0
72055,2000.0,2
72057,75.0,3
72059,825.0,29
72061,104410.0,513
72063,9171.0,100
72065,840.0,27
72067,0.0,0
72069,1000.0,1
72071,1000.0,24
72073,0.0,0
72075,480.0,12
72077,6324.0,77
72079,483.0,21
72081,329.0,33
72083,0.0,0
72085,160.0,6
72087,28463.0,18
72089,777.0,23
72091,4461.0,23
72093,250.0,1
72095,0.0,0
72097,1344.0,19
72099,2960.0,21
72101,4220.0,21
72103,2073.0,136
72105,1779.0,66
72107,0.0,0
72109,75.0,3
72111,825.0,29
72113,18126.0,103
72115,162.0,7
72117,1766.0,8
72119,22193.0,9
72121,627.0,4
72123,1998.0,30
72125,52.0,2
72127,299195.0,1042
72129,7586.0,55
72131,2000.0,1
72133,1998.0,30
72135,5410.0,25
72137,9116.0,22
72139,60618.0,302
72141,22.0,1
72143,2576.0,15
72145,4461.0,23
72147,3120.0,8
72149,0.0,0
72151,1133.0,28
72153,2877.0,7
78010,27993.0,110
78020,1485.0,38
78030,7442.0,37
